order_id,order_date,customer_id,customer_type,variety_id,crop,method,quantity,unit_price_inr,discount_pct,revenue_inr,payment_mode,channel,fulfilment
O000202,2024-04-15,C0093,Retail farmer,V07,Chilli,Pro-tray,1200,1.28,0.0,1536.0,Cash,Walk-in,Self pickup
O000203,2024-04-15,C0001,Retail farmer,V01,Chilli,Pro-tray,3500,1.56,0.0,5460.0,Cash,Phone call,Self pickup
O000204,2024-04-16,C0094,Home gardener,V07,Chilli,Pro-tray,40,1.28,0.0,51.2,UPI,WhatsApp,Self pickup
O000205,2024-04-16,C0012,Retail farmer,V12,Tomato,Nursery bed,1300,1.26,0.0,1638.0,UPI,WhatsApp,Self pickup
O000206,2024-04-16,C0015,Retail farmer,V13,Brinjal,Nursery bed,900,0.79,0.0,711.0,Cash,Walk-in,Self pickup
O000207,2024-04-17,C0059,Retail farmer,V01,Chilli,Nursery bed,700,1.12,0.0,784.0,UPI,Phone call,Self pickup
O000208,2024-04-17,C0054,Retail farmer,V10,Chilli,Pro-tray,900,1.36,0.0,1224.0,Cash,Walk-in,Self pickup
O000209,2024-04-17,C0068,Wholesale / dealer,V01,Chilli,Nursery bed,2600,1.07,10.2,2498.24,Cash,Phone call,Self pickup
O000210,2024-04-17,C0076,Retail farmer,V06,Chilli,Pro-tray,1000,1.34,0.0,1340.0,UPI,Walk-in,Self pickup
O000211,2024-04-18,C0095,Retail farmer,V01,Chilli,Nursery bed,1900,1.1,0.0,2090.0,Cash,Walk-in,Van delivery
O000212,2024-04-18,C0096,Retail farmer,V03,Chilli,Pro-tray,1100,1.68,0.0,1848.0,Cash,Phone call,Self pickup
O000213,2024-04-18,C0076,Retail farmer,V03,Chilli,Pro-tray,1300,1.63,0.0,2119.0,Cash,Walk-in,Self pickup
O000214,2024-04-18,C0052,Retail farmer,V12,Tomato,Pro-tray,600,1.77,0.0,1062.0,Cash,Walk-in,Self pickup
O000215,2024-04-19,C0097,Home gardener,V01,Chilli,Pro-tray,20,1.51,0.0,30.2,Cash,Walk-in,Self pickup
O000216,2024-04-19,C0098,Retail farmer,V11,Capsicum,Pro-tray,1200,3.18,0.0,3816.0,Credit,Walk-in,Self pickup
O000217,2024-04-19,C0078,Retail farmer,V12,Tomato,Nursery bed,900,1.25,0.0,1125.0,UPI,Walk-in,Self pickup
O000218,2024-04-20,C0008,Wholesale / dealer,V06,Chilli,Pro-tray,3400,1.31,9.5,4030.87,Credit,Phone call,Self pickup
O000219,2024-04-21,C0099,Retail farmer,V13,Brinjal,Pro-tray,1100,1.19,0.0,1309.0,UPI,WhatsApp,Self pickup
O000220,2024-04-22,C0009,Wholesale / dealer,V01,Chilli,Pro-tray,5700,1.59,8.4,8301.71,UPI,Walk-in,Van delivery
O000221,2024-04-22,C0100,Retail farmer,V01,Chilli,Pro-tray,1200,1.52,0.0,1824.0,Credit,Walk-in,Self pickup
O000222,2024-04-22,C0036,Retail farmer,V12,Tomato,Nursery bed,3300,1.23,0.0,4059.0,Cash,Walk-in,Self pickup
O000223,2024-04-22,C0060,Retail farmer,V13,Brinjal,Nursery bed,400,0.81,0.0,324.0,Cash,WhatsApp,Self pickup
O000224,2024-04-23,C0101,Retail farmer,V06,Chilli,Pro-tray,3000,1.32,0.0,3960.0,Cash,WhatsApp,Self pickup
O000225,2024-04-23,C0082,Retail farmer,V12,Tomato,Pro-tray,300,1.8,0.0,540.0,UPI,Walk-in,Self pickup
O000226,2024-04-23,C0102,Retail farmer,V13,Brinjal,Pro-tray,900,1.18,0.0,1062.0,Credit,Phone call,Self pickup
O000227,2024-04-24,C0082,Retail farmer,V10,Chilli,Pro-tray,1400,1.38,0.0,1932.0,Cash,WhatsApp,Self pickup
O000228,2024-04-24,C0064,Retail farmer,V05,Chilli,Nursery bed,1700,1.1,0.0,1870.0,Cash,Phone call,Self pickup
O000229,2024-04-24,C0055,Retail farmer,V03,Chilli,Pro-tray,1000,1.62,0.0,1620.0,UPI,Walk-in,Self pickup
O000230,2024-04-24,C0103,Retail farmer,V12,Tomato,Nursery bed,1000,1.23,0.0,1230.0,Cash,Phone call,Self pickup
O000231,2024-04-25,C0083,Wholesale / dealer,V01,Chilli,Pro-tray,8900,1.52,11.8,11931.7,Credit,Phone call,Van delivery
O000232,2024-04-25,C0050,Retail farmer,V01,Chilli,Nursery bed,1600,1.08,0.0,1728.0,UPI,Phone call,Self pickup
O000233,2024-04-25,C0063,Retail farmer,V02,Chilli,Pro-tray,2000,1.48,0.0,2960.0,Cash,Walk-in,Self pickup
O000234,2024-04-25,C0031,Retail farmer,V01,Chilli,Nursery bed,800,1.1,0.0,880.0,Credit,Walk-in,Self pickup
O000235,2024-04-25,C0074,Retail farmer,V01,Chilli,Nursery bed,1500,1.09,0.0,1635.0,Cash,WhatsApp,Self pickup
O000236,2024-04-25,C0082,Retail farmer,V07,Chilli,Nursery bed,3000,0.86,0.0,2580.0,Cash,Phone call,Self pickup
O000237,2024-04-25,C0019,Retail farmer,V15,Marigold,Pro-tray,2000,1.71,0.0,3420.0,UPI,Walk-in,Van delivery
O000238,2024-04-26,C0083,Wholesale / dealer,V08,Chilli,Pro-tray,6500,1.59,9.0,9404.85,UPI,Walk-in,Van delivery
O000239,2024-04-26,C0104,Retail farmer,V01,Chilli,Pro-tray,1000,1.51,0.0,1510.0,UPI,Phone call,Self pickup
O000240,2024-04-26,C0005,Wholesale / dealer,V01,Chilli,Nursery bed,8500,1.13,10.6,8586.87,Credit,Walk-in,Van delivery
O000241,2024-04-26,C0079,Wholesale / dealer,V01,Chilli,Pro-tray,14500,1.56,8.6,20674.68,Credit,Walk-in,Van delivery
O000242,2024-04-26,C0032,Retail farmer,V07,Chilli,Nursery bed,4000,0.86,0.0,3440.0,UPI,Phone call,Self pickup
O000243,2024-04-27,C0105,Retail farmer,V13,Brinjal,Nursery bed,600,0.82,0.0,492.0,Cash,Walk-in,Self pickup
O000244,2024-04-27,C0032,Retail farmer,V14,Marigold,Pro-tray,1700,1.75,0.0,2975.0,UPI,Walk-in,Van delivery
O000245,2024-04-29,C0106,Retail farmer,V10,Chilli,Pro-tray,2700,1.36,0.0,3672.0,UPI,Phone call,Self pickup
O000246,2024-05-01,C0107,Retail farmer,V03,Chilli,Nursery bed,2900,1.15,0.0,3335.0,Cash,WhatsApp,Self pickup
O000247,2024-05-01,C0066,Wholesale / dealer,V10,Chilli,Pro-tray,8700,1.37,8.2,10941.64,Cash,Walk-in,Van delivery
O000248,2024-05-01,C0039,Retail farmer,V11,Capsicum,Pro-tray,1500,3.25,0.0,4875.0,Cash,Walk-in,Self pickup
O000249,2024-05-01,C0002,Retail farmer,V13,Brinjal,Nursery bed,900,0.79,0.0,711.0,Credit,Walk-in,Self pickup
O000250,2024-05-02,C0108,Retail farmer,V03,Chilli,Nursery bed,1900,1.12,0.0,2128.0,Cash,Phone call,Self pickup
O000251,2024-05-02,C0109,Retail farmer,V01,Chilli,Pro-tray,800,1.53,0.0,1224.0,Cash,Walk-in,Self pickup
O000252,2024-05-02,C0110,Retail farmer,V02,Chilli,Pro-tray,2600,1.51,0.0,3926.0,Cash,Walk-in,Van delivery
O000253,2024-05-02,C0111,Retail farmer,V12,Tomato,Pro-tray,900,1.75,0.0,1575.0,Credit,Walk-in,Self pickup
O000254,2024-05-02,C0112,Retail farmer,V13,Brinjal,Nursery bed,700,0.8,0.0,560.0,Cash,Walk-in,Van delivery
O000255,2024-05-03,C0113,Retail farmer,V06,Chilli,Pro-tray,2500,1.3,0.0,3250.0,Credit,WhatsApp,Self pickup
O000256,2024-05-03,C0052,Retail farmer,V01,Chilli,Nursery bed,1500,1.1,0.0,1650.0,Cash,Walk-in,Self pickup
O000257,2024-05-03,C0114,Retail farmer,V12,Tomato,Pro-tray,1300,1.8,0.0,2340.0,Cash,WhatsApp,Self pickup
O000258,2024-05-03,C0066,Wholesale / dealer,V14,Marigold,Pro-tray,4000,1.81,9.1,6581.16,Cash,Walk-in,Self pickup
O000259,2024-05-04,C0115,Retail farmer,V07,Chilli,Nursery bed,1500,0.86,0.0,1290.0,Credit,Phone call,Van delivery
O000260,2024-05-04,C0116,Retail farmer,V03,Chilli,Nursery bed,1400,1.14,0.0,1596.0,UPI,Phone call,Self pickup
O000261,2024-05-04,C0117,Retail farmer,V03,Chilli,Pro-tray,2100,1.64,0.0,3444.0,UPI,Walk-in,Self pickup
O000262,2024-05-04,C0118,Retail farmer,V13,Brinjal,Nursery bed,700,0.81,0.0,567.0,Cash,Walk-in,Self pickup
O000263,2024-05-05,C0053,Retail farmer,V03,Chilli,Nursery bed,1500,1.16,0.0,1740.0,UPI,Phone call,Self pickup
O000264,2024-05-05,C0119,Retail farmer,V10,Chilli,Nursery bed,600,0.98,0.0,588.0,Credit,Phone call,Self pickup
O000265,2024-05-05,C0101,Retail farmer,V05,Chilli,Nursery bed,4500,1.11,0.0,4995.0,Cash,Walk-in,Self pickup
O000266,2024-05-05,C0120,Retail farmer,V05,Chilli,Pro-tray,1500,1.6,0.0,2400.0,Cash,Phone call,Self pickup
O000267,2024-05-05,C0121,Retail farmer,V13,Brinjal,Pro-tray,400,1.2,0.0,480.0,Credit,Walk-in,Self pickup
O000268,2024-05-06,C0122,Retail farmer,V06,Chilli,Pro-tray,2800,1.3,0.0,3640.0,Credit,Walk-in,Self pickup
O000269,2024-05-06,C0075,Retail farmer,V08,Chilli,Pro-tray,1600,1.52,0.0,2432.0,Cash,Walk-in,Self pickup
O000270,2024-05-06,C0123,Retail farmer,V07,Chilli,Pro-tray,1300,1.27,0.0,1651.0,Cash,Phone call,Self pickup
O000271,2024-05-06,C0124,Retail farmer,V12,Tomato,Nursery bed,600,1.22,0.0,732.0,Credit,WhatsApp,Self pickup
O000272,2024-05-07,C0046,Wholesale / dealer,V02,Chilli,Pro-tray,17700,1.48,10.5,23445.42,Credit,Phone call,Van delivery
O000273,2024-05-07,C0125,Wholesale / dealer,V03,Chilli,Nursery bed,9600,1.15,11.3,9792.48,Credit,Phone call,Van delivery
O000274,2024-05-07,C0126,Home gardener,V01,Chilli,Pro-tray,110,1.54,0.0,169.4,UPI,Walk-in,Self pickup
O000275,2024-05-07,C0068,Wholesale / dealer,V15,Marigold,Pro-tray,4100,1.74,9.2,6477.67,Cash,Walk-in,Self pickup
O000276,2024-05-08,C0036,Retail farmer,V08,Chilli,Pro-tray,500,1.59,0.0,795.0,Credit,Phone call,Self pickup
O000277,2024-05-09,C0055,Retail farmer,V08,Chilli,Pro-tray,4000,1.53,0.0,6120.0,Cash,Phone call,Self pickup
O000278,2024-05-09,C0127,Retail farmer,V01,Chilli,Pro-tray,5700,1.59,2.5,8836.42,Cash,Walk-in,Van delivery
O000279,2024-05-10,C0128,Retail farmer,V12,Tomato,Pro-tray,1500,1.78,0.0,2670.0,UPI,Walk-in,Self pickup
O000280,2024-05-10,C0129,Retail farmer,V13,Brinjal,Nursery bed,1700,0.8,0.0,1360.0,UPI,Walk-in,Self pickup
O000281,2024-05-10,C0130,Retail farmer,V13,Brinjal,Pro-tray,2200,1.22,0.0,2684.0,Credit,WhatsApp,Self pickup
O000282,2024-05-10,C0020,Retail farmer,V15,Marigold,Pro-tray,1800,1.67,0.0,3006.0,UPI,Walk-in,Self pickup
O000283,2024-05-11,C0079,Wholesale / dealer,V05,Chilli,Pro-tray,6600,1.59,9.0,9549.54,Cash,WhatsApp,Self pickup
O000284,2024-05-11,C0131,Retail farmer,V01,Chilli,Pro-tray,2100,1.58,0.0,3318.0,Cash,Walk-in,Self pickup
O000285,2024-05-11,C0065,Retail farmer,V11,Capsicum,Pro-tray,1900,3.12,0.0,5928.0,UPI,WhatsApp,Self pickup
O000286,2024-05-11,C0132,Retail farmer,V15,Marigold,Pro-tray,1600,1.65,0.0,2640.0,Cash,Phone call,Self pickup
O000287,2024-05-11,C0113,Retail farmer,V14,Marigold,Pro-tray,800,1.78,0.0,1424.0,Cash,Walk-in,Self pickup
O000288,2024-05-12,C0133,Retail farmer,V01,Chilli,Pro-tray,1800,1.54,0.0,2772.0,Cash,Phone call,Self pickup
O000289,2024-05-12,C0134,Retail farmer,V01,Chilli,Nursery bed,1000,1.08,0.0,1080.0,Cash,WhatsApp,Self pickup
O000290,2024-05-12,C0051,Retail farmer,V04,Chilli,Pro-tray,1000,1.72,0.0,1720.0,Cash,Phone call,Self pickup
O000291,2024-05-12,C0096,Retail farmer,V06,Chilli,Nursery bed,1300,0.91,0.0,1183.0,UPI,Walk-in,Self pickup
O000292,2024-05-13,C0079,Wholesale / dealer,V04,Chilli,Pro-tray,8200,1.75,9.3,13015.45,UPI,Walk-in,Van delivery
O000293,2024-05-13,C0135,Home gardener,V01,Chilli,Pro-tray,100,1.6,0.0,160.0,Cash,Walk-in,Self pickup
O000294,2024-05-13,C0136,Retail farmer,V09,Chilli,Nursery bed,700,1.23,0.0,861.0,Cash,WhatsApp,Self pickup
O000295,2024-05-14,C0137,Home gardener,V01,Chilli,Pro-tray,160,1.55,0.0,248.0,Cash,Phone call,Self pickup
O000296,2024-05-14,C0100,Retail farmer,V05,Chilli,Pro-tray,3000,1.59,0.0,4770.0,Cash,Walk-in,Self pickup
O000297,2024-05-14,C0138,Retail farmer,V03,Chilli,Pro-tray,900,1.63,0.0,1467.0,Credit,Walk-in,Self pickup
O000298,2024-05-14,C0046,Wholesale / dealer,V09,Chilli,Pro-tray,3200,1.65,10.0,4752.0,Cash,Walk-in,Van delivery
O000299,2024-05-15,C0139,Wholesale / dealer,V08,Chilli,Pro-tray,11000,1.59,10.9,15583.59,Cash,Phone call,Van delivery
O000300,2024-05-15,C0071,Retail farmer,V02,Chilli,Pro-tray,900,1.48,0.0,1332.0,Cash,Walk-in,Self pickup
O000301,2024-05-15,C0140,Retail farmer,V13,Brinjal,Pro-tray,1800,1.17,0.0,2106.0,Cash,Walk-in,Self pickup
O000302,2024-05-16,C0141,Home gardener,V04,Chilli,Pro-tray,100,1.75,0.0,175.0,Cash,Walk-in,Van delivery
O000303,2024-05-16,C0139,Wholesale / dealer,V03,Chilli,Pro-tray,4300,1.64,11.4,6248.07,Cash,Walk-in,Self pickup
O000304,2024-05-17,C0059,Retail farmer,V05,Chilli,Pro-tray,2400,1.56,0.0,3744.0,UPI,Walk-in,Self pickup
O000305,2024-05-17,C0047,Retail farmer,V10,Chilli,Nursery bed,1700,0.95,0.0,1615.0,Credit,Walk-in,Self pickup
O000306,2024-05-18,C0142,Retail farmer,V05,Chilli,Pro-tray,1200,1.58,0.0,1896.0,Cash,Phone call,Self pickup
O000307,2024-05-18,C0143,Retail farmer,V08,Chilli,Nursery bed,2000,1.13,0.0,2260.0,Cash,Phone call,Self pickup
O000308,2024-05-18,C0058,Retail farmer,V01,Chilli,Nursery bed,1700,1.11,0.0,1887.0,Credit,Walk-in,Self pickup
O000309,2024-05-18,C0079,Wholesale / dealer,V01,Chilli,Pro-tray,5800,1.52,9.8,7952.03,UPI,Walk-in,Van delivery
O000310,2024-05-18,C0144,Retail farmer,V09,Chilli,Pro-tray,1000,1.66,0.0,1660.0,Cash,Walk-in,Self pickup
O000311,2024-05-19,C0145,Retail farmer,V01,Chilli,Nursery bed,3900,1.13,0.0,4407.0,Cash,Walk-in,Self pickup
O000312,2024-05-19,C0146,Retail farmer,V02,Chilli,Nursery bed,600,1.04,0.0,624.0,Cash,WhatsApp,Self pickup
O000313,2024-05-19,C0147,Retail farmer,V01,Chilli,Pro-tray,2100,1.58,0.0,3318.0,Credit,Phone call,Self pickup
O000314,2024-05-19,C0117,Retail farmer,V01,Chilli,Pro-tray,700,1.57,0.0,1099.0,UPI,Walk-in,Self pickup
O000315,2024-05-19,C0007,Retail farmer,V02,Chilli,Pro-tray,1100,1.49,0.0,1639.0,Cash,Walk-in,Self pickup
O000316,2024-05-19,C0107,Retail farmer,V14,Marigold,Pro-tray,1500,1.84,0.0,2760.0,Cash,Phone call,Self pickup
O000317,2024-05-20,C0004,Retail farmer,V05,Chilli,Nursery bed,2400,1.13,0.0,2712.0,Credit,Phone call,Self pickup
O000318,2024-05-20,C0148,Retail farmer,V09,Chilli,Nursery bed,5200,1.17,0.3,6065.75,Cash,Walk-in,Self pickup
O000319,2024-05-20,C0149,Retail farmer,V05,Chilli,Pro-tray,1600,1.57,0.0,2512.0,Cash,Walk-in,Self pickup
O000320,2024-05-20,C0017,Retail farmer,V07,Chilli,Pro-tray,2000,1.25,0.0,2500.0,Cash,Phone call,Van delivery
O000321,2024-05-20,C0067,Retail farmer,V01,Chilli,Nursery bed,2200,1.13,0.0,2486.0,UPI,Walk-in,Self pickup
O000322,2024-05-20,C0141,Home gardener,V13,Brinjal,Pro-tray,160,1.17,0.0,187.2,UPI,Phone call,Self pickup
O000323,2024-05-21,C0027,Retail farmer,V02,Chilli,Nursery bed,1200,1.03,0.0,1236.0,UPI,Walk-in,Self pickup
O000324,2024-05-21,C0150,Retail farmer,V01,Chilli,Pro-tray,700,1.59,0.0,1113.0,Cash,WhatsApp,Self pickup
O000325,2024-05-21,C0031,Retail farmer,V05,Chilli,Pro-tray,2700,1.63,0.0,4401.0,UPI,WhatsApp,Self pickup
O000326,2024-05-21,C0148,Retail farmer,V01,Chilli,Pro-tray,1800,1.58,0.0,2844.0,Cash,Phone call,Self pickup
O000327,2024-05-21,C0046,Wholesale / dealer,V09,Chilli,Pro-tray,4500,1.75,10.4,7056.0,Cash,Walk-in,Self pickup
O000328,2024-05-21,C0151,Retail farmer,V03,Chilli,Pro-tray,500,1.65,0.0,825.0,UPI,Walk-in,Self pickup
O000329,2024-05-22,C0152,Retail farmer,V01,Chilli,Nursery bed,2900,1.12,0.0,3248.0,UPI,Walk-in,Self pickup
O000330,2024-05-22,C0125,Wholesale / dealer,V01,Chilli,Nursery bed,9800,1.12,11.7,9691.81,Cash,WhatsApp,Self pickup
O000331,2024-05-22,C0066,Wholesale / dealer,V01,Chilli,Pro-tray,7800,1.52,8.5,10848.24,UPI,Walk-in,Self pickup
O000332,2024-05-22,C0076,Retail farmer,V08,Chilli,Pro-tray,2000,1.52,0.0,3040.0,Cash,Phone call,Self pickup
O000333,2024-05-22,C0136,Retail farmer,V11,Capsicum,Pro-tray,700,3.23,0.0,2261.0,Credit,Phone call,Self pickup
O000334,2024-05-23,C0147,Retail farmer,V01,Chilli,Nursery bed,1900,1.11,0.0,2109.0,Cash,WhatsApp,Self pickup
O000335,2024-05-23,C0153,Home gardener,V13,Brinjal,Pro-tray,110,1.18,0.0,129.8,UPI,Walk-in,Self pickup
O000336,2024-05-23,C0118,Retail farmer,V13,Brinjal,Pro-tray,800,1.22,0.0,976.0,UPI,Walk-in,Self pickup
O000337,2024-05-23,C0154,Retail farmer,V14,Marigold,Pro-tray,1400,1.83,0.0,2562.0,Cash,Walk-in,Van delivery
O000338,2024-05-25,C0155,Home gardener,V01,Chilli,Pro-tray,100,1.51,0.0,151.0,Cash,WhatsApp,Self pickup
O000339,2024-05-25,C0156,Retail farmer,V08,Chilli,Pro-tray,2100,1.53,0.0,3213.0,Cash,Walk-in,Van delivery
O000340,2024-05-26,C0104,Retail farmer,V12,Tomato,Pro-tray,1300,1.81,0.0,2353.0,Cash,Phone call,Self pickup
O000341,2024-05-26,C0157,Home gardener,V13,Brinjal,Pro-tray,90,1.24,0.0,111.6,Cash,WhatsApp,Van delivery
O000342,2024-05-27,C0119,Retail farmer,V06,Chilli,Nursery bed,700,0.92,0.0,644.0,Cash,Phone call,Self pickup
O000343,2024-05-27,C0048,Retail farmer,V08,Chilli,Nursery bed,3600,1.08,0.0,3888.0,Cash,Walk-in,Self pickup
O000344,2024-05-27,C0133,Retail farmer,V01,Chilli,Pro-tray,900,1.55,0.0,1395.0,Cash,Walk-in,Self pickup
O000345,2024-05-27,C0032,Retail farmer,V06,Chilli,Pro-tray,1500,1.27,0.0,1905.0,Cash,Walk-in,Self pickup
O000346,2024-05-28,C0158,Retail farmer,V07,Chilli,Pro-tray,1400,1.25,0.0,1750.0,Cash,Walk-in,Van delivery
O000347,2024-05-28,C0159,Retail farmer,V01,Chilli,Pro-tray,2400,1.55,0.0,3720.0,Cash,Walk-in,Self pickup
O000348,2024-05-28,C0160,Retail farmer,V01,Chilli,Nursery bed,1500,1.11,0.0,1665.0,Cash,Phone call,Van delivery
O000349,2024-05-28,C0161,Retail farmer,V10,Chilli,Pro-tray,1300,1.38,0.0,1794.0,Cash,Phone call,Self pickup
O000350,2024-05-28,C0162,Retail farmer,V02,Chilli,Nursery bed,1300,1.04,0.0,1352.0,UPI,Walk-in,Self pickup
O000351,2024-05-28,C0008,Wholesale / dealer,V06,Chilli,Nursery bed,6700,0.91,11.1,5420.23,UPI,WhatsApp,Van delivery
O000352,2024-05-29,C0163,Retail farmer,V06,Chilli,Nursery bed,500,0.91,0.0,455.0,UPI,Walk-in,Van delivery
O000353,2024-05-29,C0145,Retail farmer,V08,Chilli,Pro-tray,900,1.55,0.0,1395.0,Cash,Walk-in,Self pickup
O000354,2024-05-29,C0164,Retail farmer,V05,Chilli,Pro-tray,2300,1.61,0.0,3703.0,Credit,Walk-in,Self pickup
O000355,2024-05-30,C0068,Wholesale / dealer,V03,Chilli,Nursery bed,6400,1.13,8.0,6653.44,UPI,Walk-in,Self pickup
O000356,2024-05-30,C0126,Home gardener,V02,Chilli,Pro-tray,200,1.53,0.0,306.0,UPI,Walk-in,Self pickup
O000357,2024-05-31,C0069,Retail farmer,V03,Chilli,Nursery bed,800,1.18,0.0,944.0,Cash,Walk-in,Van delivery
O000358,2024-05-31,C0165,Retail farmer,V06,Chilli,Pro-tray,300,1.27,0.0,381.0,Cash,WhatsApp,Self pickup
O000359,2024-05-31,C0120,Retail farmer,V10,Chilli,Pro-tray,1800,1.35,0.0,2430.0,UPI,Phone call,Self pickup
O000360,2024-05-31,C0044,Retail farmer,V13,Brinjal,Nursery bed,1200,0.8,0.0,960.0,Cash,Walk-in,Self pickup
O000361,2024-06-01,C0166,Retail farmer,V06,Chilli,Pro-tray,1500,1.3,0.0,1950.0,Cash,Walk-in,Self pickup
O000362,2024-06-01,C0148,Retail farmer,V02,Chilli,Nursery bed,1200,1.04,0.0,1248.0,Credit,Walk-in,Self pickup
O000363,2024-06-01,C0151,Retail farmer,V01,Chilli,Pro-tray,1600,1.52,0.0,2432.0,Cash,Phone call,Van delivery
O000364,2024-06-01,C0167,Wholesale / dealer,V03,Chilli,Nursery bed,2100,1.13,10.1,2133.33,UPI,Walk-in,Self pickup
O000365,2024-06-01,C0113,Retail farmer,V01,Chilli,Nursery bed,1500,1.1,0.0,1650.0,Credit,Walk-in,Self pickup
O000366,2024-06-01,C0049,Retail farmer,V01,Chilli,Nursery bed,1200,1.09,0.0,1308.0,Cash,Walk-in,Van delivery
O000367,2024-06-01,C0168,Retail farmer,V01,Chilli,Pro-tray,2000,1.53,0.0,3060.0,Credit,WhatsApp,Self pickup
O000368,2024-06-01,C0169,Retail farmer,V07,Chilli,Pro-tray,1200,1.25,0.0,1500.0,Cash,Walk-in,Self pickup
O000369,2024-06-01,C0071,Retail farmer,V13,Brinjal,Nursery bed,400,0.81,0.0,324.0,Cash,Phone call,Self pickup
O000370,2024-06-01,C0101,Retail farmer,V13,Brinjal,Nursery bed,1300,0.78,0.0,1014.0,Cash,Walk-in,Self pickup
O000371,2024-06-01,C0170,Retail farmer,V15,Marigold,Pro-tray,1000,1.67,0.0,1670.0,Cash,Phone call,Self pickup
O000372,2024-06-02,C0066,Wholesale / dealer,V01,Chilli,Nursery bed,4700,1.1,9.6,4673.68,Cash,Walk-in,Self pickup
O000373,2024-06-02,C0171,Home gardener,V07,Chilli,Pro-tray,40,1.22,0.0,48.8,Cash,WhatsApp,Van delivery
O000374,2024-06-02,C0069,Retail farmer,V05,Chilli,Nursery bed,1400,1.14,0.0,1596.0,UPI,Walk-in,Self pickup
O000375,2024-06-02,C0044,Retail farmer,V03,Chilli,Pro-tray,4000,1.66,0.0,6640.0,Cash,Walk-in,Self pickup
O000376,2024-06-02,C0169,Retail farmer,V15,Marigold,Nursery bed,500,1.26,0.0,630.0,Cash,WhatsApp,Self pickup
O000377,2024-06-03,C0050,Retail farmer,V07,Chilli,Nursery bed,1500,0.86,0.0,1290.0,UPI,Walk-in,Self pickup
O000378,2024-06-03,C0169,Retail farmer,V10,Chilli,Pro-tray,1800,1.37,0.0,2466.0,UPI,WhatsApp,Self pickup
O000379,2024-06-03,C0067,Retail farmer,V08,Chilli,Pro-tray,1200,1.52,0.0,1824.0,Cash,Phone call,Self pickup
O000380,2024-06-03,C0172,Retail farmer,V07,Chilli,Pro-tray,1500,1.22,0.0,1830.0,Cash,Phone call,Self pickup
O000381,2024-06-03,C0046,Wholesale / dealer,V06,Chilli,Nursery bed,5900,0.91,11.1,4773.04,Credit,Phone call,Van delivery
O000382,2024-06-03,C0127,Retail farmer,V02,Chilli,Pro-tray,1000,1.48,0.0,1480.0,Cash,Phone call,Self pickup
O000383,2024-06-03,C0173,Retail farmer,V02,Chilli,Pro-tray,1500,1.49,0.0,2235.0,Cash,Walk-in,Van delivery
O000384,2024-06-03,C0174,Retail farmer,V08,Chilli,Nursery bed,1300,1.1,0.0,1430.0,Cash,Phone call,Self pickup
O000385,2024-06-04,C0102,Retail farmer,V07,Chilli,Pro-tray,800,1.23,0.0,984.0,Cash,Walk-in,Self pickup
O000386,2024-06-04,C0175,Retail farmer,V07,Chilli,Pro-tray,1300,1.25,0.0,1625.0,UPI,Phone call,Self pickup
O000387,2024-06-04,C0176,Retail farmer,V01,Chilli,Nursery bed,900,1.09,0.0,981.0,Cash,Walk-in,Self pickup
O000388,2024-06-04,C0110,Retail farmer,V11,Capsicum,Pro-tray,1800,3.17,0.0,5706.0,UPI,Walk-in,Self pickup
O000389,2024-06-04,C0075,Retail farmer,V14,Marigold,Nursery bed,1400,1.28,0.0,1792.0,Cash,Walk-in,Self pickup
O000390,2024-06-05,C0047,Retail farmer,V02,Chilli,Pro-tray,1700,1.51,0.0,2567.0,Cash,Walk-in,Self pickup
O000391,2024-06-05,C0167,Wholesale / dealer,V09,Chilli,Pro-tray,17300,1.68,10.0,26157.6,Cash,Walk-in,Self pickup
O000392,2024-06-05,C0177,Home gardener,V05,Chilli,Pro-tray,110,1.59,0.0,174.9,UPI,Walk-in,Van delivery
O000393,2024-06-05,C0178,Retail farmer,V03,Chilli,Nursery bed,1200,1.18,0.0,1416.0,Cash,Walk-in,Self pickup
O000394,2024-06-05,C0119,Retail farmer,V05,Chilli,Nursery bed,1600,1.14,0.0,1824.0,UPI,Phone call,Self pickup
O000395,2024-06-05,C0179,Retail farmer,V03,Chilli,Pro-tray,1900,1.65,0.0,3135.0,UPI,Walk-in,Self pickup
O000396,2024-06-05,C0005,Wholesale / dealer,V12,Tomato,Nursery bed,4500,1.25,10.2,5051.25,Cash,Walk-in,Self pickup
O000397,2024-06-05,C0045,Retail farmer,V12,Tomato,Pro-tray,600,1.8,0.0,1080.0,UPI,Walk-in,Self pickup
O000398,2024-06-05,C0180,Retail farmer,V13,Brinjal,Nursery bed,700,0.82,0.0,574.0,Credit,Walk-in,Self pickup
O000399,2024-06-06,C0012,Retail farmer,V06,Chilli,Pro-tray,1000,1.34,0.0,1340.0,Credit,Walk-in,Self pickup
O000400,2024-06-06,C0133,Retail farmer,V03,Chilli,Nursery bed,2500,1.16,0.0,2900.0,UPI,Phone call,Van delivery
O000401,2024-06-06,C0181,Retail farmer,V14,Marigold,Nursery bed,1900,1.33,0.0,2527.0,Cash,Walk-in,Self pickup
O000402,2024-06-07,C0008,Wholesale / dealer,V01,Chilli,Pro-tray,3200,1.51,11.7,4266.66,Cash,Walk-in,Self pickup
O000403,2024-06-07,C0093,Retail farmer,V09,Chilli,Pro-tray,700,1.69,0.0,1183.0,Cash,Walk-in,Self pickup
